SA2_5DIG,SA2_name,SA2_area,SA2_population,SA2_population_percentage,SA2_population_density
31077,Kuraby,4.6423,9151.0,0.03562352794072301,1971.2
31078,Runcorn,6.6898,14332.0,0.05579241639672628,2142.4
31079,Sunnybank,4.387,9203.0,0.03582595646797879,2097.8
31080,Sunnybank Hills,6.4409,18459.0,0.07185823431950672,2865.9
31081,Jindalee - Mount Ommaney,4.8007,7733.0,0.030103457716709765,1610.8
31082,Middle Park - Jamboree Heights,2.6736,7173.0,0.027923458192416803,2682.9
31083,Riverhills,2.1789,4179.0,0.01626824645003622,1917.9
31084,Seventeen Mile Rocks - Sinnamon Park,5.4184,9836.0,0.03829013450168851,1815.3
31085,Westlake,1.9039,4492.0,0.01748671046986425,2359.4
31086,Bellbowrie - Moggill,17.4209,10660.0,0.04149784808743386,611.9
31087,Brookfield - Kenmore Hills,58.0413,7103.0,0.027650958251880183,122.4
31088,Chapel Hill,5.3985,10877.0,0.042342597903097384,2014.8
31089,Fig Tree Pocket,4.2808,4410.0,0.017167496253807066,1030.2
31090,Kenmore,5.2795,9547.0,0.0371650990329016,1808.3
31091,Pinjarra Hills - Pullenvale,44.1902,5743.0,0.02235667369288299,130.0
31092,Chelmer - Graceville,3.2389,7951.0,0.030952100388666665,2454.8
31093,Corinda,2.884,5391.0,0.02098638827761313,1869.3
31094,Indooroopilly,7.3542,13717.0,0.053398309776297406,1865.2
31095,Sherwood,2.2804,6526.0,0.02540478017059976,2861.8
31096,St Lucia,3.4245,12578.0,0.04896434645813725,3672.9
31097,Taringa,2.1143,9188.0,0.03576756362357808,4345.6
31098,Enoggera,9.6008,9205.0,0.03583374218056555,958.8
31099,Enoggera Reservoir,37.694,33.0,0.00012846425768154947,0.9
31100,Keperra,5.1925,7498.0,0.029188636487765394,1444.0
31101,Mitchelton,4.2224,9034.0,0.035168063754397516,2139.5
31102,Mount Coot-tha,14.5975,,,
31103,The Gap,12.2584,17414.0,0.06779019949292432,1420.6
31104,Upper Kedron - Ferny Grove,13.2022,11852.0,0.046138132789143166,897.7
31105,Brisbane City,2.366,13779.0,0.053639666866486975,5823.8
31106,Fortitude Valley,1.2745,9755.0,0.037974813141924704,7654.0
31107,Highgate Hill,1.21,6478.0,0.0252179230685175,5353.7
31108,Kangaroo Point,1.3389,9974.0,0.03882734867017499,7449.4
31109,New Farm,2.1438,12691.0,0.04940423921928923,5919.9
31110,South Brisbane,2.0166,14602.0,0.056843487595938956,7240.9
31111,Spring Hill,1.2432,7044.0,0.027421279730570743,5666.0
31112,West End,1.9654,15291.0,0.05952566558207798,7780.1
31113,Balmoral,1.3831,4621.0,0.017988888931710308,3341.0
31114,Bulimba,2.0607,7507.0,0.029223672194405817,3642.9
31115,East Brisbane,1.871,6230.0,0.02425249470775919,3329.8
31116,Hawthorne,1.3864,5211.0,0.020285674144804675,3758.7
31117,Morningside - Seven Hills,6.6453,14583.0,0.056769523326364736,2194.5
31118,Norman Park,2.2523,6957.0,0.027082601233046663,3088.8
31119,Albion,1.5055,4374.0,0.017027353427245377,2905.3
31120,Alderley,2.4567,6691.0,0.026047101459007505,2723.6
31121,Ascot,2.4681,5850.0,0.022773209316274683,2370.2
31122,Clayfield,2.9262,10924.0,0.04252556214888626,3733.2
31123,Grange,1.7881,4696.0,0.01828085315371383,2626.3
31124,Hamilton (Qld),1.6387,6874.0,0.026759494160696097,4194.8
31125,Hendra,2.6919,5023.0,0.019553817161649185,1866.0
31126,Kelvin Grove - Herston,3.3694,10445.0,0.040660883984357105,3100.0
31127,Newmarket,1.6584,5166.0,0.020110495611602563,3115.1
31128,Newstead - Bowen Hills,3.0558,18463.0,0.07187380574468025,6042.0
31129,Wilston,1.3878,4089.0,0.015917889383631995,2946.4
31130,Windsor,2.9152,8126.0,0.03163335024000822,2787.5
31131,Wooloowin - Lutwyche,3.0848,11234.0,0.043732347599834145,3641.7
31132,Ashgrove,6.5216,13941.0,0.05427030958601459,2137.7
31133,Auchenflower,1.2722,5774.0,0.02247735223797778,4538.6
31134,Bardon,4.6852,10482.0,0.040804919667212176,2237.3
31135,Paddington - Milton,3.5836,12444.0,0.0484427037148243,3472.5
31136,Red Hill (Qld),1.69,6077.0,0.023656887694872005,3595.9
31137,Toowong,3.8829,12725.0,0.049536596333264155,3277.2
31138,Brinsmead,5.1185,5588.0,0.021753280967409045,1091.7
31139,Clifton Beach - Kewarra Beach,37.6377,11916.0,0.046387275591919505,316.6
31140,Freshwater - Stratford,15.1181,3782.0,0.014722782501564247,250.2
31141,Redlynch,59.3881,14015.0,0.05455838095172473,236.0
31142,Trinity Beach - Smithfield,22.0477,17097.0,0.06655616404792278,775.5
31143,Yorkeys Knob - Machans Beach,21.0049,6187.0,0.02408510188714384,294.6
31144,Bentley Park,6.8595,8498.0,0.03308149278114568,1238.9
31145,Cairns City,6.2093,12836.0,0.04996870338182937,2067.2
31146,Earlville - Bayview Heights,7.8621,8453.0,0.03290631424794357,1075.2
31147,Edmonton,19.9982,11614.0,0.04521163299131866,580.8
31148,Gordonvale - Trinity,327.0868,9961.0,0.03877674153836105,30.5
31149,Kanimbla - Mooroobool,7.6847,10085.0,0.0392594557187402,1312.3
31150,Lamb Range,212.6428,6.0,2.3357137760281725e-05,
31151,Manoora,2.2314,6292.0,0.02449385179794877,2819.8
31152,Manunda,4.2458,5254.0,0.02045306696542003,1237.5
31153,Mount Sheridan,6.7389,8782.0,0.034187063968465686,1303.2
31154,Westcourt - Bungalow,9.7287,6615.0,0.0257512443807106,679.9
31155,White Rock,9.5277,4976.0,0.01937085291586031,522.3
31156,Whitfield - Edge Hill,6.9259,8456.0,0.03291799281682371,1220.9
31157,Woree,5.7346,5192.0,0.020211709875230452,905.4
31158,Babinda,669.1832,4607.0,0.017934388943602983,6.9
31159,Innisfail,53.0453,9408.0,0.03662399200812175,177.4
31160,Johnstone,1294.6919,8083.0,0.03146595741939286,6.2
31161,Tully,3065.1355,11131.0,0.04333138340161598,3.6
31162,Wooroonooran,754.2885,3.0,1.1678568880140862e-05,
31163,Yarrabah,158.8381,2598.0,0.010113640650201988,16.4
31164,Daintree,2231.2024,6734.0,0.026214494279622854,3.0
31165,Port Douglas,189.8889,5626.0,0.021901209506557495,29.6
31166,Atherton,235.1883,11748.0,0.045733275734631616,50.0
31167,Herberton,9566.224,5569.0,0.021679316697834822,0.6
31168,Kuranda,591.3182,4868.0,0.01895042443617524,8.2
31169,Malanda - Yungaburra,1254.9789,9171.0,0.03570138506659062,7.3
31170,Mareeba,480.2032,11998.0,0.04670648980797668,25.0
31171,Balonne,31104.0851,4379.0,0.01704681770871228,0.1
31172,Chinchilla,8048.7229,8895.0,0.03462695672961766,1.1
31173,Goondiwindi,830.4585,6286.0,0.024470494660188486,7.6
31174,Inglewood - Waggamba,17523.0601,4100.0,0.015960710802859178,0.2
31175,Miles - Wandoan,11841.615,4218.0,0.016420067845478052,0.4
31176,Roma,78.0284,6928.0,0.026969708400538632,88.8
31177,Roma Surrounds,58626.3627,6032.0,0.023481709161669893,0.1
31178,Tara,13208.4392,3892.0,0.015150996693836079,0.3
31179,Crows Nest - Rosalie,3250.6881,9265.0,0.03606731355816836,2.9
31180,Jondaryan,2130.3447,7748.0,0.030161850561110468,3.6
31181,Millmerran,4517.0062,3253.0,0.012663461522366077,0.7
31182,Pittsworth,1054.9292,5828.0,0.022687566477820317,5.5
31183,Wambo,5700.3324,17336.0,0.06748655670204066,3.0
31184,Clifton - Greenmount,1263.947,5145.0,0.02002874562944158,4.1
31185,Southern Downs - East,1634.5787,4384.0,0.01706628199017918,2.7
31186,Southern Downs - West,2684.545,5020.0,0.019542138592769043,1.9
31187,Stanthorpe,33.6495,5314.0,0.020686638343022846,157.9
31188,Stanthorpe Surrounds,2657.148,6284.0,0.02446270894760173,2.4
31189,Warwick,158.7231,15759.0,0.061347522327379944,99.3
31190,Central Highlands - East,18635.1607,7309.0,0.028452886648316522,0.4
31191,Central Highlands - West,41551.251,7687.0,0.02992438632721427,0.2
31192,Emerald,38.982,14356.0,0.0558858449477674,368.3
31205,Berserker,10.0234,7113.0,0.027689886814813984,709.6
31206,Bouldercombe,1348.7805,1965.0,0.007649462616492265,1.5
31207,Emu Park,40.8378,5837.0,0.022722602184460736,142.9
31208,Frenchville - Mount Archer,30.2572,9154.0,0.035635206509603154,302.5
31209,Glenlee - Rockyview,208.0475,5286.0,0.0205776383668082,25.4
31210,Gracemere,153.886,12582.0,0.048979917883310777,81.8
31211,Lakes Creek,16.8069,4944.0,0.01924628151447214,294.2
31212,Mount Morgan,490.6655,2960.0,0.011522854628405651,6.0
31213,Norman Gardens,36.0392,10828.0,0.04215184794472175,300.5
31214,Park Avenue,4.9631,5343.0,0.020799531175530878,1076.5
31215,Parkhurst - Kawana,28.4079,7559.0,0.029426100721661592,266.1
31216,Rockhampton - West,34.549,5954.0,0.02317806637078623,172.3
31217,Rockhampton City,51.1683,3402.0,0.013243497110079739,66.5
31218,Rockhampton Surrounds - East,680.8739,3533.0,0.013753461284512556,5.2
31219,Rockhampton Surrounds - North,7572.5912,4628.0,0.01801613892576397,0.6
31220,Rockhampton Surrounds - West,4359.2243,3025.0,0.01177589028747537,0.7
31221,Shoalwater Bay,3176.9624,22.0,8.564283845436632e-05,
31222,The Range - Allenstown,5.4954,8075.0,0.03143481456904582,1469.4
31223,Yeppoon,78.5558,20575.0,0.08009551823629942,261.9
31528,Banana,28531.2933,8902.0,0.03465420672367132,0.3
31529,Biloela,18.8932,5761.0,0.022426745106163836,304.9
31530,Agnes Water - Miriam Vale,3772.801,6854.0,0.02668163703482849,1.8
31531,Boyne Island - Tannum Sands,122.9585,10177.0,0.039617598497731187,82.8
31532,Callemondah,32.726,33.0,0.00012846425768154947,1.0
31533,Clinton - New Auckland,22.7815,14413.0,0.05610773775649008,632.7
31534,Gladstone,10.2312,6243.0,0.024303101839573134,610.2
31535,Gladstone Hinterland,6465.4026,11671.0,0.045433525800041334,1.8
31536,Kin Kora - Sun Valley,2.6877,3563.0,0.013870246973313963,1325.7
31537,South Trees,24.1106,,,
31538,Telina - Toolooa,23.5131,6470.0,0.02518678021817046,275.2
31539,West Gladstone,7.0739,4880.0,0.018997138711695803,689.9
31224,Broadbeach Waters,5.3144,8234.0,0.03205377871969329,1549.4
31225,Burleigh Heads,8.5594,9268.0,0.03607899212704851,1082.8
31226,Burleigh Waters,6.7193,14604.0,0.05685127330852572,2173.4
31227,Mermaid Beach - Broadbeach,2.9987,14234.0,0.055410916479975016,4746.7
31228,Mermaid Waters,7.0845,13392.0,0.052133131480948815,1890.3
31229,Miami,2.9963,7539.0,0.029348243595793987,2516.1
31230,Coolangatta,1.9016,6541.0,0.025463173015000458,3439.7
31231,Currumbin - Tugun,7.9354,12493.0,0.048633453673199926,1574.3
31232,Currumbin Waters,9.8705,9870.0,0.03842249161566343,999.9
31233,Elanora,8.8935,12684.0,0.04937698922523557,1426.2
31234,Palm Beach,6.3316,16606.0,0.06464477160787306,2622.7
31235,Arundel,9.7384,11278.0,0.04390363327674288,1158.1
31236,Biggera Waters,3.1748,10079.0,0.039236098580979914,3174.7
31237,Coombabah,11.6056,10377.0,0.04039616975640724,894.1
31238,Labrador,4.9957,18921.0,0.07365673392704841,3787.5
31239,Paradise Point - Hollywell,5.6629,10090.0,0.0392789200002071,1781.8
31240,Runaway Bay,5.4921,9366.0,0.03646049204379977,1705.4
31241,Guanaba - Springbrook,303.6558,4454.0,0.0173387819307158,14.7
31242,Tamborine - Canungra,524.3914,15895.0,0.06187695078327967,30.3
31243,Currumbin Valley - Tallebudgera,114.3088,7731.0,0.030095672004123004,67.6
31244,Mudgeeraba - Bonogin,66.6425,19874.0,0.07736662597463984,298.2
31245,Reedy Creek - Andrews,8.0893,8902.0,0.03465420672367132,1100.5
31246,Carrara,14.5909,13321.0,0.0518567386841188,913.0
31247,Highland Park,4.6312,8501.0,0.033093171350025825,1835.6
31248,Nerang - Mount Nathan,61.4985,21599.0,0.08408180308072083,351.2
31249,Pacific Pines - Gaven,16.4182,18666.0,0.07266405557223644,1136.9
31250,Worongary - Tallai,26.0147,8618.0,0.03354863553635132,331.3
31251,Coomera,24.6574,20613.0,0.08024344677544787,836.0
31252,Helensvale,20.1329,19276.0,0.07503869791119842,957.4
31253,Hope Island,55.7795,14867.0,0.05787509451368473,266.5
31254,Jacobs Well - Alberton,153.7124,4635.0,0.018043388919817632,30.2
31256,Oxenford - Maudsland,26.857,18268.0,0.07111469876747109,680.2
31255,Ormeau (East) - Stapylton,25.6024,10848.0,0.04222970507058935,423.7
31255,Ormeau (West) - Yatala,46.5482,12042.0,0.04687777548488542,258.7
31257,Pimpama - North,31.8631,10061.0,0.03916602716769907,315.8
31257,Pimpama - South,4.3806,10693.0,0.041626312345115414,2441.0
31258,Upper Coomera (South) - Wongawallan,68.8494,11582.0,0.04508706158993049,168.2
31258,Upper Coomera - North,15.6015,20671.0,0.08046923244046392,1324.9
31258,Willow Vale - Pimpama (West),45.8761,7118.0,0.027709351096280886,155.2
31259,Clear Island Waters,4.4005,4426.0,0.01722978195450115,1005.8
31260,Merrimac,8.322,7282.0,0.028347779528395255,875.0
31262,Varsity Lakes,5.9507,16940.0,0.06594498560986208,2846.7
31261,Robina - East,8.3268,17133.0,0.06669630687448447,2057.6
31261,Robina - West,6.6326,8874.0,0.034545206747456675,1337.9
31263,Ashmore,6.8308,12558.0,0.04888648933226965,1838.4
31264,Molendinar,7.6539,6519.0,0.025377530176546096,851.7
31265,Parkwood,6.2058,8959.0,0.034876099532394,1443.6
31540,Southport - North,7.7133,18186.0,0.0707954845514139,2357.7
31541,Southport - South,6.6527,19208.0,0.07477398368324856,2887.2
31267,Benowa,6.5536,9981.0,0.03885459866422865,1523.0
31268,Bundall,3.902,4930.0,0.019191781526364818,1263.5
31269,Main Beach,3.4601,4022.0,0.015657068011975517,1162.4
31270,Surfers Paradise - North,2.4569,12388.0,0.048224703762395,5042.1
31270,Surfers Paradise - South,3.3392,14442.0,0.05622063058899811,4325.0
31271,Darra - Sumner,7.464,4771.0,0.01857281737571735,639.2
31272,Durack,4.3652,8360.0,0.032544278612659204,1915.1
31274,Inala - Richlands,10.8743,20341.0,0.07918458986364843,1870.6
31275,Oxley (Qld),6.9162,8694.0,0.03384449261464822,1257.0
31276,Wacol,19.0567,6394.0,0.02489092313987356,335.5
31273,Doolandella,4.0295,8726.0,0.03396906401603639,2165.5
31273,Forest Lake - Ellen Grove,11.0079,22926.0,0.08924762338203647,2082.7
31277,Boonah,2099.4596,12787.0,0.04977795342345373,6.1
31278,Esk,1889.6919,5099.0,0.019849674239946085,2.7
31279,Lake Manchester - England Creek,112.8254,,,
31280,Lockyer Valley - East,741.5888,21618.0,0.08415576735029505,29.2
31281,Lowood,617.6973,14422.0,0.056142773463130506,23.3
31282,Rosewood,674.5529,14490.0,0.056407487691080366,21.5
31283,Brassall,8.2062,12305.0,0.047901596690044436,1499.5
31284,Bundamba,17.2485,9465.0,0.03684588481684442,548.7
31285,Churchill - Yamanto,9.3656,6919.0,0.02693467269389821,738.8
31286,Ipswich - Central,7.8712,6827.0,0.02657652991490722,867.3
31287,Ipswich - East,11.4813,18329.0,0.07135216300136729,1596.4
31288,Ipswich - North,65.1896,4615.0,0.017965531793950027,70.8
31289,Karalee - Barellan Point,19.2137,6774.0,0.026370208531358068,352.6
31290,Karana Downs,62.1929,6115.0,0.02380481623402046,98.3
31291,Leichhardt - One Mile,20.2237,8396.0,0.032684421439220894,415.2
31292,North Ipswich - Tivoli,9.564,6500.0,0.02530356590697187,679.6
31293,Raceview,9.1487,15426.0,0.06005120118168432,1686.1
31294,Ripley,130.5657,13022.0,0.0506927746523981,99.7
31295,Riverview,7.7848,3116.0,0.012130140210172976,400.3
31297,Camira - Gailes,9.396,9382.0,0.03652277774449386,998.5
31298,Carole Park,4.0275,7.0,2.7249994053662012e-05,1.7
31299,Collingwood Park - Redbank,15.7435,11884.0,0.046262704190531335,754.9
31300,Goodna,7.8594,11066.0,0.043078347742546264,1408.0
31301,New Chum,5.9998,3.0,1.1678568880140862e-05,0.5
31302,Redbank Plains,19.3744,24922.0,0.09701776454362351,1286.3
31303,Springfield,6.6757,7443.0,0.028974529391629478,1114.9
31304,Springfield Lakes,18.4136,24031.0,0.0935492295862217,1305.1
31296,Augustine Heights - Brookwater,9.5941,9137.0,0.035569027952615684,952.4
31296,Bellbird Park,6.5085,9339.0,0.036355384923878506,1434.9
31305,Beaudesert,1628.0297,14913.0,0.05805416590318023,9.2
31306,Beenleigh,7.6722,8558.0,0.0333150641587485,1115.5
31307,Eagleby,13.816,13813.0,0.05377202398046191,999.8
31308,Edens Landing - Holmview,6.6119,9695.0,0.037741241764321885,1466.3
31309,Mount Warren Park,4.2169,5807.0,0.02260581649565933,1377.1
31310,Wolffdene - Bahrs Scrub,27.8339,9132.0,0.03554956367114878,328.1
31311,Boronia Heights - Park Ridge,31.9518,19553.0,0.07611701910446476,612.0
31312,Browns Plains,7.329,8285.0,0.032252314390655686,1130.4
31313,Chambers Flat - Logan Reserve,36.3075,9003.0,0.03504738520930273,248.0
31314,Crestmead,6.9677,12386.0,0.048216918049808245,1777.6
31315,Greenbank Military Camp,40.5687,,,
31316,Hillcrest,9.3798,8966.0,0.034903349526447656,955.9
31317,Marsden,6.9167,16345.0,0.0636287361153008,2363.1
31318,Munruben - Park Ridge South,20.7728,4480.0,0.017439996194343686,215.7
31319,Regents Park - Heritage Park,9.385,16362.0,0.06369491467228826,1743.4
31322,Logan Village,74.3214,8695.0,0.0338483854709416,117.0
31321,Flagstone (East) - Riverbend,28.9185,6714.0,0.02613663715375525,232.2
31320,Flagstone (West) - New Beith,185.7543,10186.0,0.03965263420437161,54.8
31320,Greenbank - North Maclean,72.6981,7721.0,0.0300567434411892,106.2
31321,Jimboomba - Glenlogan,181.6681,18364.0,0.07148841297163559,101.1
31321,Yarrabilba,39.0729,10928.0,0.04254113357405978,279.7
31323,Bethania - Waterford,12.6296,12305.0,0.047901596690044436,974.3
31324,Cornubia - Carbrook,37.5373,9186.0,0.035759777910991324,244.7
31325,Loganholme - Tanah Merah,13.2828,11755.0,0.045760525728685275,885.0
31326,Loganlea,11.3071,11991.0,0.046679239813923024,1060.5
31327,Shailer Park,8.0261,12255.0,0.04770695387537542,1526.9
31328,Waterford West,5.9446,7927.0,0.030858671837625536,1333.5
31329,Daisy Hill,8.9794,6985.0,0.02719160120926131,777.9
31330,Kingston (Qld),6.8058,10550.0,0.04106963389516203,1550.1
31331,Logan Central,5.1335,6465.0,0.025167315936703558,1259.4
31332,Rochedale South - Priestdale,13.0112,15658.0,0.06095434384174854,1203.4
31333,Slacks Creek,8.3056,10566.0,0.04113191959585612,1272.2
31334,Springwood,6.1501,9968.0,0.038803991532414706,1620.8
31335,Underwood,4.1871,6914.0,0.026915208412431307,1651.3
31336,Woodridge,4.6699,13222.0,0.05147134591107416,2831.3
31337,Bowen,52.6281,10015.0,0.038986955778203575,190.3
31338,Broadsound - Nebo,27991.3922,8877.0,0.03455688531633681,0.3
31339,Clermont,27669.8883,3933.0,0.015310603801864671,0.1
31340,Collinsville,21092.2365,3936.0,0.015322282370744813,0.2
31341,Moranbah,3046.6387,9616.0,0.03743370611714484,3.2
31342,Andergrove - Beaconsfield,17.556,16122.0,0.06276062916187698,918.3
31343,East Mackay,4.6173,3792.0,0.01476171106449805,821.3
31344,Eimeo - Rural View,22.0329,13738.0,0.05348005975845839,623.5
31345,Eungella Hinterland,2048.7748,9.0,3.503570664042259e-05,
31346,Mackay,3.973,4080.0,0.015882853676991573,1026.9
31347,Mackay Harbour,10.1718,620.0,0.002413570901895778,61.0
31348,Mount Pleasant - Glenella,56.2685,11673.0,0.04544131151262809,207.5
31349,North Mackay,9.6827,6342.0,0.024688494612617785,655.0
31350,Ooralea - Bakers Creek,48.6972,6009.0,0.02339217346692215,123.4
31351,Pioneer Valley,1184.1721,8993.0,0.035008456646368924,7.6
31352,Sarina,1439.6459,11974.0,0.04661306125693556,8.3
31353,Seaforth - Calen,2104.086,8245.0,0.03209660013892047,3.9
31354,Shoal Point - Bucasia,17.8539,6155.0,0.02396053048575567,344.7
31355,Slade Point,8.893,3495.0,0.013605532745364106,393.0
31356,South Mackay,6.8909,6978.0,0.027164351215207647,1012.6
31357,Walkerston - Eton,624.1894,8527.0,0.03319438561365371,13.7
31358,West Mackay,5.7909,6431.0,0.02503495882272863,1110.5
31359,Airlie - Whitsundays,304.0917,14775.0,0.05751695173469375,48.6
31360,Cape Conway,295.3659,,,
31361,Proserpine,2074.6507,8934.0,0.03477877812505949,4.3
31362,Beachmere - Sandstone Point,110.0959,16684.0,0.06494841439875672,151.5
31363,Bribie Island,145.3506,20820.0,0.08104926802817758,143.2
31364,Burpengary - East,27.2032,6743.0,0.02624952998626328,247.9
31366,Caboolture - South,13.9766,24123.0,0.09390737236521267,1726.0
31367,Elimbah,101.1794,4349.0,0.01693003201991087,43.0
31368,Morayfield - East,8.523,11259.0,0.043829669007168656,1321.0
31369,Wamuran,89.386,4281.0,0.01666531779196101,47.9
31365,Caboolture - East,49.8626,18118.0,0.07053077032346405,363.4
31365,Caboolture - West,24.5906,12351.0,0.04808066807953993,502.3
31370,Kilcoy,2863.2647,5864.0,0.022827709304382004,2.0
31371,Woodford - D'Aguilar,525.0206,9244.0,0.03598556357600738,17.6
31372,Burpengary,22.3339,16793.0,0.06537273573473516,751.9
31373,Deception Bay,31.878,23125.0,0.09002230178441914,725.4
31374,Morayfield,24.931,5942.0,0.023131352095265668,238.3
31375,Narangba,37.7086,21328.0,0.08302683902521477,565.6
31376,Upper Caboolture,55.5614,3291.0,0.012811390061514527,59.2
31377,Clontarf,6.3079,8498.0,0.03308149278114568,1347.2
31378,Margate - Woody Point,4.2806,12136.0,0.047243703976463165,2835.1
31379,Redcliffe,4.1828,10567.0,0.0411358124521495,2526.3
31380,Rothwell - Kippa-Ring,15.3908,17702.0,0.06891134210541786,1150.2
31542,Moreton Island,175.3154,314.0,0.0012223568761214102,1.8
31542,Scarborough - Newport,8.1121,15463.0,0.060195236864539384,1906.2
31382,Albany Creek,9.7818,16686.0,0.06495620011134348,1705.8
31383,Cashmere,45.2329,20056.0,0.07807512582003504,443.4
31384,Dayboro,406.8379,9317.0,0.036269742085424134,22.9
31385,Eatons Hill,9.1057,7921.0,0.030835314699865255,869.9
31386,The Hills District,31.6238,24782.0,0.09647276466255028,783.7
31387,Samford Valley,166.0989,12572.0,0.04894098932037697,75.7
31389,Murrumba Downs - Griffin,22.5192,23553.0,0.0916884442779859,1045.9
31388,Dakabin,5.5668,5361.0,0.020869602588811723,963.0
31388,Kallangur,11.0701,22203.0,0.08643308828192252,2005.7
31390,Mango Hill,15.357,15221.0,0.05925316564154135,991.1
31390,North Lakes,11.8041,23494.0,0.09145876575667647,1990.3
31391,Bray Park,4.4865,10425.0,0.040583026858489496,2323.6
31392,Lawnton,9.2992,7189.0,0.027985743893110884,773.1
31393,Petrie,6.7374,8845.0,0.034432313914948644,1312.8
31394,Strathpine - Brendale,17.8734,13986.0,0.0544454881192167,782.5
31395,Aurukun,7423.9891,1131.0,0.004402820467813105,0.2
31396,Cape York,112961.0033,8001.0,0.03114674320333568,0.1
31397,Croydon - Etheridge,68697.1981,993.0,0.0038656062993266253,
31398,Kowanyama - Pormpuraaw,6950.6979,1740.0,0.0067735699504817,0.3
31399,Northern Peninsula,1052.0676,2886.0,0.01123478326269551,2.7
31400,Tablelands,52403.018,6308.0,0.02455613749864285,0.1
31401,Torres,883.7402,3533.0,0.013753461284512556,4.0
31402,Torres Strait Islands,490.0453,4300.0,0.016739282061535236,8.8
31403,Weipa,15.8036,4176.0,0.016256567881156078,264.2
31404,Carpentaria,114443.5786,5090.0,0.019814638533305663,
31405,Mount Isa,68.6964,18807.0,0.07321294830960307,273.8
31406,Mount Isa Surrounds,84051.7627,4119.0,0.0160346750724334,
31407,Northern Highlands,108517.4844,3128.0,0.012176854485693538,
31408,Barcaldine - Blackall,83919.902,4783.0,0.018619531651237912,0.1
31409,Charleville,40699.7586,4010.0,0.015610353736454953,0.1
31410,Far Central West,271272.549,2184.0,0.008501998144742548,
31411,Far South West,188751.5889,2752.0,0.010713140519382552,
31412,Longreach,40572.2442,3693.0,0.0143763182914534,0.1
31413,Buderim - North,24.1124,18165.0,0.07071373456925292,753.3
31414,Buderim - South,30.1384,17793.0,0.06926559202811546,590.4
31415,Mountain Creek,7.368,12133.0,0.04723202540758303,1646.7
31416,Sippy Downs,14.511,11705.0,0.04556588291401626,806.6
31417,Aroona - Currimundi,5.5136,10125.0,0.039415169970475415,1836.4
31418,Buddina - Minyama,4.0969,7009.0,0.027285029760302434,1710.8
31419,Caloundra - Kings Beach,3.9911,7014.0,0.027304494041769337,1757.4
31421,Golden Beach - Pelican Waters,10.453,13150.0,0.051191060257950775,1258.0
31422,Moffat Beach - Battery Hill,3.8929,8189.0,0.03187860018649118,2103.6
31423,Parrearra - Warana,6.8867,10481.0,0.040801026810918795,1521.9
31424,Wurtulla - Birtinya,6.8437,10784.0,0.04198056226781302,1575.8
31420,Caloundra West - Baringa,47.3917,15969.0,0.06216502214898981,337.0
31420,Meridan Plains - Little Mountain (North),24.0367,14569.0,0.05671502333825741,606.1
31425,Coolum Beach,18.1108,16185.0,0.06300587910835995,893.7
31426,Marcoola - Mudjimba,32.8881,12080.0,0.04702570402403387,367.3
31427,Maroochydore - Kuluin,13.8495,23652.0,0.09207383705103056,1707.8
31428,Mooloolaba - Alexandra Headland,5.5009,12636.0,0.04919013212315331,2297.1
31434,Noosa Heads,13.0071,5159.0,0.020083245617548904,396.6
31435,Noosaville,26.4403,9406.0,0.036616206295534984,355.7
31437,Sunshine Beach,7.2839,6927.0,0.02696581554424525,951.0
31438,Tewantin,25.618,10628.0,0.04137327668604569,414.9
31543,Peregian Beach - Marcus Beach,13.6938,4153.0,0.016167032186408335,303.3
31544,Peregian Springs,6.0599,10802.0,0.042050633681093866,1782.5
31439,Beerwah,148.6221,9335.0,0.036339813498704986,62.8
31440,Caloundra Hinterland,459.3262,9169.0,0.035693599354003853,20.0
31441,Glass House Mountains,184.2288,6608.0,0.025723994386656943,35.9
31442,Landsborough,134.5715,15912.0,0.06194312934026713,118.2
31443,Maroochy Hinterland,526.3125,6866.0,0.026728351310349053,13.0
31444,Palmwoods,115.2092,11779.0,0.045853954279726404,102.2
31545,Bli Bli,44.7696,10861.0,0.042280312202403296,242.6
31546,Diddillibah - Rosemount,31.3023,4435.0,0.017264817661141574,141.7
31547,Eumundi - Yandina,215.7895,12501.0,0.048664596523546974,57.9
31548,Nambour,54.0249,22821.0,0.08883887347123154,422.4
31549,Noosa Hinterland,820.066,24520.0,0.09545283631368465,29.9
31445,Cambooya - Wyreema,227.5385,7976.0,0.031049421796001172,35.1
31446,Darling Heights,12.536,14824.0,0.05770770169306938,1182.5
31447,Drayton - Harristown,16.278,10948.0,0.04261899069992739,672.6
31448,Gatton,49.9778,8073.0,0.03142702885645906,161.5
31449,Gowrie (Qld),81.0101,7137.0,0.027783315365855113,88.1
31450,Highfields,149.2804,14780.0,0.05753641601616065,99.0
31451,Lockyer Valley - West,1480.2184,12077.0,0.04701402545515373,8.2
31452,Middle Ridge,8.6802,7663.0,0.029830957776173145,882.8
31453,Newtown (Qld),5.5435,10161.0,0.0395553127970371,1833.0
31454,North Toowoomba - Harlaxton,10.3068,6497.0,0.025291887338091727,630.4
31455,Rangeville,8.2521,8733.0,0.03399631401009005,1058.3
31456,Toowoomba - Central,9.5179,14191.0,0.05524352365935966,1491.0
31457,Toowoomba - East,19.4162,10643.0,0.0414316695304464,548.2
31458,Toowoomba - West,161.2951,16124.0,0.06276841487446376,100.0
